match_id,game_version,queue_id,game_duration,game_mode,team1_win,team1_ban_1,team1_ban_2,team1_ban_3,team1_ban_4,team1_ban_5,team2_win,team2_ban_1,team2_ban_2,team2_ban_3,team2_ban_4,team2_ban_5,team1_top,team1_jungle,team1_mid,team1_adc,team1_support,team2_top,team2_jungle,team2_mid,team2_adc,team2_support,target,has_complete_positions
KR_7877698453,15.20.719.545,420,1984,CLASSIC,1,120,154,61,555,222,0,69,7,107,114,78,897,30,10,221,235,246,76,910,18,80,1,True
KR_7877736810,15.20.719.545,420,1690,CLASSIC,1,10,246,64,17,60,0,120,412,107,246,7,68,121,84,145,12,799,517,126,22,555,1,True
KR_7877786826,15.20.719.545,420,1326,CLASSIC,0,-1,246,-1,799,78,1,107,-1,517,7,-1,114,59,13,236,432,421,64,69,498,497,0,True
KR_7877815723,15.20.719.545,420,1259,CLASSIC,1,234,120,555,61,7,0,246,7,60,122,78,24,59,13,221,12,799,131,777,145,3,1,True
KR_7877867987,15.20.719.545,420,1946,CLASSIC,0,555,7,246,107,10,1,107,120,7,804,246,799,203,3,22,147,39,254,163,236,201,0,True
KR_7878157326,15.20.719.545,420,1448,CLASSIC,1,122,246,142,236,64,0,126,142,78,254,85,24,121,4,51,201,36,131,238,22,111,1,True
KR_7878181234,15.20.719.545,420,1054,CLASSIC,0,107,145,122,555,78,1,107,76,246,517,-1,799,64,69,202,518,58,203,13,22,147,0,True
KR_7878185823,15.20.719.545,420,1685,CLASSIC,0,64,266,55,107,119,1,246,-1,119,555,517,78,234,3,22,235,126,254,910,202,147,0,True
KR_7878199696,15.20.719.545,420,910,CLASSIC,1,142,78,246,85,120,0,119,78,246,122,163,8,64,4,51,44,24,107,711,110,497,1,True
KR_7878219281,15.20.719.545,420,1133,CLASSIC,1,-1,111,142,122,107,0,24,517,-1,-1,7,421,246,1,22,147,39,64,13,804,117,1,True
KR_7878252089,15.20.719.545,420,1854,CLASSIC,1,64,555,236,85,517,0,142,246,107,-1,122,24,59,711,145,78,58,203,7,498,497,1,True
KR_7878321325,15.20.719.545,420,987,CLASSIC,0,64,-1,-1,107,10,1,-1,517,51,-1,246,799,5,112,804,117,24,48,61,236,111,0,True
KR_7878389674,15.20.719.545,420,2196,CLASSIC,1,78,122,246,51,9,0,53,-1,-1,555,107,897,63,39,236,432,24,64,711,22,147,1,True
KR_7878428833,15.20.719.545,420,1406,CLASSIC,0,30,799,-1,555,126,1,-1,51,119,-1,-1,77,246,3,42,432,110,517,893,18,518,0,True
KR_7878501094,15.20.719.545,420,1655,CLASSIC,0,-1,-1,555,246,60,1,43,-1,432,246,30,897,64,517,42,78,50,107,13,21,518,0,True
KR_7878529205,15.20.719.545,420,1803,CLASSIC,1,236,142,-1,107,55,0,107,518,78,39,60,799,246,163,42,267,150,517,238,22,12,1,True
KR_7878568262,15.20.719.545,420,1547,CLASSIC,0,799,78,107,-1,24,1,147,-1,64,107,-1,14,246,13,42,518,164,517,236,804,201,0,True
KR_7878585830,15.20.719.545,420,919,CLASSIC,0,142,555,518,-1,39,1,-1,9,78,799,246,421,517,3,145,497,150,234,13,804,147,0,True
KR_7878643806,15.20.719.545,420,1632,CLASSIC,0,58,78,518,246,147,1,145,-1,142,9,-1,799,517,134,804,526,421,64,893,236,201,0,True
KR_7878645240,15.20.719.545,420,1534,CLASSIC,1,107,201,142,157,85,0,246,7,122,517,51,19,5,4,145,555,24,950,13,15,78,1,True
KR_7878690739,15.20.719.545,420,1686,CLASSIC,1,142,-1,246,122,76,0,4,145,517,142,107,799,64,61,498,78,897,254,84,236,201,1,True
KR_7878700898,15.20.719.545,420,2373,CLASSIC,1,145,61,-1,119,107,0,7,119,246,17,78,799,234,13,115,555,58,517,91,804,432,1,True
KR_7878738503,15.20.719.545,420,2429,CLASSIC,1,58,799,517,107,7,0,887,246,142,30,202,421,64,268,429,888,14,254,163,115,53,1,True
KR_7878775280,15.20.719.545,420,920,CLASSIC,0,-1,58,142,412,246,1,910,142,897,61,236,799,517,101,15,147,83,59,10,202,800,0,True
KR_7878790694,15.20.719.545,420,2050,CLASSIC,0,30,-1,-1,-1,107,1,-1,201,142,202,145,799,246,13,15,12,421,64,163,115,555,0,True
KR_7878824264,15.20.719.545,420,1587,CLASSIC,0,142,517,107,-1,555,1,246,7,114,30,78,421,76,777,22,526,897,234,103,236,201,0,True
KR_7879086942,15.20.719.545,420,1866,CLASSIC,1,78,236,517,-1,107,0,517,-1,122,246,893,421,64,13,222,89,799,120,163,81,432,1,True
KR_7879118805,15.20.719.545,420,937,CLASSIC,1,246,64,517,22,122,0,518,78,246,7,107,897,234,112,236,432,421,5,163,51,37,1,True
KR_7879150662,15.20.719.545,420,1977,CLASSIC,1,81,246,15,78,7,0,62,246,78,-1,-1,799,64,61,45,555,58,517,893,42,89,1,True
KR_7879213276,15.20.719.545,420,1502,CLASSIC,0,-1,30,799,51,61,1,-1,246,78,-1,142,2,950,10,236,201,8,64,163,222,497,0,True
KR_7879354308,15.20.719.545,420,1237,CLASSIC,1,163,497,78,7,120,0,78,24,517,246,120,897,421,61,222,412,39,876,777,22,432,1,True
KR_7879416980,15.20.719.545,420,911,CLASSIC,0,246,61,76,555,122,1,107,120,30,246,142,68,5,893,221,117,897,48,13,145,44,0,True
KR_7879418883,15.20.719.545,420,1568,CLASSIC,0,7,64,55,-1,142,1,78,119,246,24,236,23,107,163,222,111,39,62,134,42,497,0,True
KR_7879453209,15.20.719.545,420,2193,CLASSIC,1,142,246,107,78,555,0,122,61,43,11,30,799,59,13,145,518,887,234,126,804,12,1,True
KR_7879467991,15.20.719.545,420,1010,CLASSIC,1,246,55,-1,78,-1,0,555,7,64,246,107,897,76,18,51,432,126,59,157,115,53,1,True
KR_7879482437,15.20.719.545,420,2120,CLASSIC,1,64,142,7,85,804,0,246,-1,518,107,254,122,427,39,115,57,126,517,103,222,201,1,True
KR_7879513698,15.20.719.545,420,1625,CLASSIC,0,555,19,78,-1,-1,1,-1,61,30,555,246,421,107,84,145,57,27,24,134,498,497,0,True
KR_7879519986,15.20.719.545,420,1116,CLASSIC,1,107,62,64,246,142,0,555,7,107,78,114,14,76,126,22,147,799,131,777,145,518,1,True
KR_7879563181,15.20.719.545,420,1170,CLASSIC,0,78,804,64,432,122,1,7,126,60,246,85,14,517,134,51,43,36,59,893,145,518,0,True
KR_7879567427,15.20.719.545,420,1547,CLASSIC,1,142,238,-1,24,11,0,-1,246,63,126,-1,39,517,777,81,201,27,33,893,42,80,1,True
KR_7879613191,15.20.719.545,420,1358,CLASSIC,1,30,22,142,78,55,0,517,30,555,122,246,799,107,13,81,147,421,59,69,222,12,1,True
KR_7879655183,15.20.719.545,420,1308,CLASSIC,0,246,60,24,7,142,1,804,246,64,145,30,893,80,39,157,117,58,76,777,22,12,0,True
KR_7879659509,15.20.719.545,420,936,CLASSIC,1,78,518,84,30,114,0,69,246,61,-1,107,897,64,134,110,7,887,76,126,22,12,1,True
KR_7879752810,15.20.719.545,420,1670,CLASSIC,0,64,119,142,120,421,1,55,78,-1,7,107,897,246,13,18,44,799,59,101,21,518,0,True
KR_7879884827,15.20.719.545,420,1799,CLASSIC,0,61,107,120,64,122,1,7,142,246,-1,61,24,517,134,22,497,799,104,26,202,555,0,True
KR_7879947702,15.20.719.545,420,1106,CLASSIC,1,30,142,804,-1,246,0,498,122,107,142,236,24,517,61,42,78,799,64,3,136,76,1,True
KR_7880022337,15.20.719.545,420,1951,CLASSIC,0,107,145,-1,64,68,1,-1,555,-1,61,246,799,517,13,236,78,266,950,134,222,526,0,True
KR_7880057416,15.20.719.545,420,1468,CLASSIC,1,107,-1,555,-1,-1,0,142,238,24,107,-1,14,246,13,804,432,157,517,126,202,111,1,True
KR_7880087216,15.20.719.545,420,1554,CLASSIC,1,-1,126,517,107,-1,0,246,27,517,63,119,57,64,142,236,111,421,5,103,145,526,1,True
KR_7880285243,15.21.720.925,420,1618,CLASSIC,0,246,78,122,4,10,1,7,804,246,64,59,799,76,13,81,432,58,121,517,429,518,0,True
KR_7880305794,15.21.720.925,420,1007,CLASSIC,0,78,-1,7,246,30,1,121,246,78,64,61,58,517,134,804,117,799,76,777,51,526,0,True
KR_7880366984,15.21.720.925,420,914,CLASSIC,1,119,107,429,40,64,0,107,13,122,517,61,421,246,7,222,44,799,59,893,523,497,1,True
KR_7880433046,15.21.720.925,420,1775,CLASSIC,0,64,126,246,-1,91,1,-1,64,142,-1,107,122,121,103,202,432,8,234,61,51,518,0,True
KR_7880863194,15.21.720.925,420,916,CLASSIC,0,30,-1,-1,142,246,1,119,61,246,107,24,68,120,4,51,432,164,64,163,804,12,0,True
KR_7880912321,15.21.720.925,420,2282,CLASSIC,0,-1,114,11,61,30,1,246,236,107,-1,517,799,64,13,115,12,58,121,893,145,78,0,True
KR_7880988714,15.21.720.925,420,922,CLASSIC,1,64,-1,114,120,107,0,64,68,236,555,246,897,76,126,81,432,78,200,134,22,201,1,True
KR_7881093752,15.21.720.925,420,1793,CLASSIC,0,142,517,107,61,555,1,114,268,30,236,78,58,246,134,81,518,799,104,34,804,40,0,True
KR_7881132723,15.21.720.925,420,2392,CLASSIC,0,555,69,-1,114,107,1,246,34,555,516,107,799,64,142,145,12,887,5,13,42,40,0,True
KR_7881363954,15.21.720.925,420,2018,CLASSIC,1,78,58,246,7,-1,0,246,61,80,78,64,799,33,115,804,111,83,5,43,22,201,1,True
KR_7881367551,15.21.720.925,420,971,CLASSIC,1,246,107,85,7,126,0,126,-1,-1,81,35,24,517,134,51,201,80,799,55,222,53,1,True
KR_7881406310,15.21.720.925,420,1051,CLASSIC,0,64,59,107,78,7,1,7,145,517,246,120,799,234,777,222,12,24,80,61,202,3,0,True
KR_7881438612,15.21.720.925,420,1465,CLASSIC,0,142,804,61,246,30,1,114,7,78,246,517,421,234,10,221,12,799,120,910,145,44,0,True
KR_7881468259,15.21.720.925,420,1683,CLASSIC,0,11,76,-1,-1,64,1,7,246,119,107,-1,421,234,134,51,432,82,245,777,22,147,0,True
KR_7881839988,15.21.720.925,420,1253,CLASSIC,1,222,142,518,120,804,0,19,120,-1,-1,42,887,246,39,145,89,68,5,18,110,201,1,True
KR_7881936898,15.21.720.925,420,1674,CLASSIC,0,-1,61,122,78,246,1,-1,246,-1,517,142,68,5,893,804,497,887,64,163,119,12,0,True
KR_7882033087,15.21.720.925,420,1395,CLASSIC,1,555,64,30,78,526,0,119,246,64,887,62,24,107,134,222,111,799,59,84,804,432,1,True
KR_7882069861,15.21.720.925,420,1112,CLASSIC,0,555,61,69,78,246,1,-1,24,51,517,246,98,76,42,81,518,39,5,134,804,89,0,True
KR_7882129891,15.21.720.925,420,1309,CLASSIC,0,799,893,68,526,142,1,61,517,13,246,804,80,59,7,51,518,897,64,134,42,555,0,True
KR_7882148727,15.21.720.925,420,1750,CLASSIC,1,114,555,76,26,30,0,78,64,107,120,24,897,246,134,804,201,39,517,236,202,12,1,True
KR_7882223148,15.21.720.925,420,1334,CLASSIC,1,30,804,24,78,498,0,246,236,107,-1,517,157,64,893,136,111,799,254,84,145,497,1,True
KR_7882280178,15.21.720.925,420,1369,CLASSIC,0,107,246,110,114,142,1,518,30,201,-1,-1,126,36,234,81,78,799,517,901,119,89,0,True
KR_7882296059,15.21.720.925,420,958,CLASSIC,1,246,39,-1,78,142,0,78,555,24,887,9,799,950,61,51,432,157,64,134,800,497,1,True
KR_7882312086,15.21.720.925,420,2087,CLASSIC,1,236,107,114,498,142,0,246,61,119,-1,555,799,64,7,136,57,58,950,893,81,78,1,True
KR_7882318842,15.21.720.925,420,1903,CLASSIC,1,78,555,7,517,64,0,-1,526,24,142,246,58,62,163,81,432,157,59,39,145,111,1,True
KR_7882346497,15.21.720.925,420,1803,CLASSIC,0,799,68,201,-1,107,1,120,107,119,246,80,78,234,134,804,7,24,64,84,81,43,0,True
KR_7882357702,15.21.720.925,420,2028,CLASSIC,0,518,142,35,39,236,1,-1,54,7,107,-1,14,246,893,221,497,133,48,163,804,111,0,True
KR_7882477873,15.21.721.4012,420,1145,CLASSIC,0,91,517,64,-1,246,1,555,107,83,246,69,85,234,800,145,99,875,76,39,18,111,0,True
KR_7882499792,15.21.721.4012,420,922,CLASSIC,0,12,64,163,69,119,1,238,107,69,246,17,57,35,3,236,44,799,517,58,18,497,0,True
KR_7882576998,15.21.721.4012,420,1261,CLASSIC,0,-1,-1,76,126,517,1,-1,246,-1,114,78,58,36,13,42,12,799,64,163,804,497,0,True
KR_7882589970,15.21.721.4012,420,1138,CLASSIC,0,64,-1,555,-1,107,1,119,78,85,126,518,68,246,893,145,89,122,5,13,22,147,0,True
KR_7882640148,15.21.721.4012,420,1706,CLASSIC,1,517,107,-1,114,78,0,-1,517,-1,76,246,150,234,13,81,526,897,30,777,119,12,1,True
KR_7882675467,15.21.721.4012,420,1684,CLASSIC,1,39,-1,236,114,517,0,-1,7,799,111,246,897,5,61,145,497,516,234,13,804,555,1,True
KR_7882687212,15.21.721.4012,420,1215,CLASSIC,0,246,107,517,10,76,1,-1,19,107,22,238,69,427,18,42,111,897,64,61,236,43,0,True
KR_7882894440,15.21.721.4012,420,1611,CLASSIC,1,236,142,119,64,61,0,24,145,7,30,555,14,121,10,110,60,23,517,91,81,518,1,True
KR_7882917549,15.21.721.4012,420,1513,CLASSIC,1,-1,-1,246,12,555,0,142,126,238,145,85,24,234,134,22,117,8,104,517,236,201,1,True
KR_7883002530,15.21.721.4012,420,1962,CLASSIC,1,78,119,101,107,30,0,22,246,9,24,3,114,64,517,804,117,39,5,55,236,12,1,True
KR_7883180824,15.21.721.4012,420,1595,CLASSIC,0,555,30,236,24,7,1,84,107,518,-1,246,39,517,777,22,497,897,64,134,81,89,0,True
KR_7883316566,15.21.721.4012,420,1841,CLASSIC,1,245,78,142,-1,555,0,10,238,142,555,24,421,246,13,236,526,39,2,4,221,497,1,True
KR_7883900939,15.21.721.4012,420,1747,CLASSIC,1,78,201,555,64,910,0,76,24,555,131,126,799,91,42,804,57,875,35,61,18,412,1,True
KR_7884643481,15.21.721.8442,420,2105,CLASSIC,0,893,23,60,122,-1,1,246,126,107,145,85,68,59,61,804,78,10,64,268,22,89,0,True
KR_7884740135,15.21.721.8442,420,935,CLASSIC,1,145,142,154,12,78,0,-1,122,517,107,7,24,246,103,221,497,39,64,777,800,53,1,True
KR_7884828614,15.21.721.8442,420,2089,CLASSIC,1,246,35,119,555,107,0,27,78,39,119,107,799,5,517,42,43,24,154,163,145,518,1,True
KR_7884961135,15.21.721.8442,420,2076,CLASSIC,0,107,64,-1,39,555,1,22,-1,119,246,35,799,120,61,236,78,58,234,84,804,12,0,True
KR_7885241980,15.21.721.8442,420,1880,CLASSIC,0,246,126,-1,-1,10,1,-1,246,10,526,39,421,517,950,498,43,799,131,42,145,518,0,True
KR_7885631816,15.21.721.8442,420,1306,CLASSIC,0,9,69,-1,555,150,1,517,246,107,142,78,2,64,7,18,117,68,62,134,145,497,0,True
KR_7885914198,15.21.721.8442,420,1596,CLASSIC,1,555,107,517,85,7,0,-1,142,11,-1,-1,24,64,50,110,40,68,246,103,22,80,1,True
KR_7885954288,15.21.721.8442,420,866,CLASSIC,1,78,246,12,9,350,0,122,42,114,64,126,799,517,163,145,518,58,121,154,804,111,1,True
KR_7885973991,15.21.721.8442,420,954,CLASSIC,0,24,122,36,107,64,1,107,11,-1,5,7,82,200,61,110,497,517,246,84,202,12,0,True
KR_7885998194,15.21.721.8442,420,2207,CLASSIC,1,119,107,246,9,7,0,-1,246,142,12,799,887,64,1,202,518,897,59,103,42,267,1,True
KR_7886017823,15.21.721.8442,420,1564,CLASSIC,0,122,236,64,24,246,1,517,145,11,142,246,107,234,7,221,432,58,48,268,42,555,0,True
KR_7886078575,15.21.721.8442,420,1071,CLASSIC,1,119,246,7,12,107,0,-1,11,142,126,-1,897,234,893,804,117,92,254,103,236,267,1,True
KR_7886122479,15.21.721.8442,420,2023,CLASSIC,1,107,-1,246,-1,119,0,-1,78,-1,126,11,58,80,517,804,12,92,64,142,236,7,1,True
KR_7886200291,15.21.721.8442,420,1418,CLASSIC,1,555,-1,24,246,107,0,142,122,107,-1,555,126,11,893,800,12,897,104,27,804,497,1,True
KR_7886260306,15.21.721.8442,420,1228,CLASSIC,1,27,122,11,76,555,0,142,64,24,246,497,897,517,42,145,518,126,234,103,498,526,1,True
KR_7886272462,15.21.721.8442,420,1338,CLASSIC,1,-1,24,119,7,246,0,246,78,517,126,142,39,59,13,804,12,85,234,69,42,555,1,True
KR_7886323739,15.21.721.8442,420,1632,CLASSIC,0,64,78,26,119,24,1,76,11,246,122,145,421,234,112,804,7,897,517,901,81,43,0,True
KR_7886402353,15.21.721.8442,420,1511,CLASSIC,0,11,145,107,114,126,1,238,107,804,-1,246,68,234,58,81,12,150,143,777,202,3,0,True
KR_7886528255,15.21.721.8442,420,911,CLASSIC,0,12,555,246,142,107,1,246,126,64,7,10,58,76,901,81,43,27,143,777,222,111,0,True
KR_7886583747,15.21.721.8442,420,1517,CLASSIC,0,76,30,-1,246,555,1,246,142,-1,64,85,799,107,61,145,497,122,11,13,81,12,0,True
KR_7886620130,15.21.721.8442,420,1703,CLASSIC,1,107,68,555,142,145,0,64,114,61,246,13,80,517,901,22,432,799,120,10,110,497,1,True
KR_7886727244,15.21.721.8442,420,1315,CLASSIC,0,201,68,7,799,120,1,77,517,64,-1,78,80,245,777,119,497,897,48,13,222,12,0,True
KR_7886920470,15.21.721.8442,420,1164,CLASSIC,0,555,7,4,35,517,1,555,246,201,24,-1,13,5,91,119,147,68,11,163,22,111,0,True
KR_7887059680,15.21.721.8442,420,2167,CLASSIC,1,78,-1,9,111,7,0,78,-1,246,12,7,887,64,142,236,40,799,80,163,145,518,1,True
KR_7887110826,15.21.721.8442,420,1219,CLASSIC,0,107,-1,78,114,887,1,246,35,80,555,107,126,36,134,145,526,799,64,7,22,147,0,True
KR_7887409355,15.21.721.8442,420,1909,CLASSIC,0,-1,4,81,107,59,1,30,78,246,27,-1,126,234,517,110,526,14,64,127,145,555,0,True
KR_7887546267,15.21.721.8442,420,1594,CLASSIC,1,246,-1,107,122,64,0,60,64,555,246,7,24,59,134,51,43,799,517,777,110,432,1,True
KR_7887600977,15.21.721.8442,420,910,CLASSIC,1,78,142,11,126,85,0,61,64,142,236,107,24,154,134,145,60,897,246,893,498,497,1,True
KR_7887721478,15.21.721.8442,420,911,CLASSIC,0,78,61,236,246,126,1,-1,246,154,78,799,122,72,142,202,12,897,64,134,51,89,0,True
KR_7887978823,15.21.721.8442,420,2087,CLASSIC,0,64,238,799,107,-1,1,555,77,711,39,30,150,246,84,21,57,517,78,134,81,12,0,True
KR_7888162949,15.21.721.8442,420,934,CLASSIC,1,7,-1,518,30,10,0,107,7,-1,236,119,24,246,90,804,78,36,131,777,145,497,1,True
KR_7888209060,15.21.721.8442,420,1359,CLASSIC,1,246,145,107,22,-1,0,246,245,555,30,238,887,64,61,81,111,799,517,777,15,89,1,True
KR_7888222843,15.21.721.8442,420,1690,CLASSIC,1,-1,114,145,804,-1,0,107,122,76,246,78,126,104,799,115,40,58,64,517,81,555,1,True
KR_7888267736,15.21.721.8442,420,1627,CLASSIC,0,107,-1,60,104,7,1,246,78,236,555,107,887,64,61,202,432,799,517,126,145,111,0,True
KR_7888431880,15.21.721.8442,420,1466,CLASSIC,0,7,950,887,69,246,1,2,107,22,134,517,57,80,142,804,117,78,5,3,145,111,0,True
KR_7888740628,15.21.721.8442,420,1092,CLASSIC,0,126,142,64,246,85,1,11,76,64,60,122,24,121,61,22,201,68,234,163,202,111,0,True
KR_7888779221,15.21.721.8442,420,913,CLASSIC,0,107,64,-1,-1,555,1,517,11,126,85,246,68,5,61,42,53,122,76,777,804,518,0,True
KR_7888816557,15.21.721.8442,420,912,CLASSIC,0,518,246,-1,236,126,1,517,107,121,126,246,114,59,268,804,78,98,104,163,81,432,0,True
KR_7888820328,15.21.721.8442,420,1393,CLASSIC,0,107,61,68,-1,60,1,555,126,61,112,85,421,246,893,498,53,122,64,142,145,518,0,True
KR_7888837789,15.21.721.8442,420,1663,CLASSIC,0,104,555,64,30,68,1,107,-1,7,142,126,266,246,893,202,111,799,238,13,236,201,0,True
KR_7888860348,15.21.721.8442,420,1970,CLASSIC,0,85,120,142,-1,-1,1,142,126,107,121,85,19,246,61,15,432,24,238,13,145,518,0,True
KR_7888890181,15.21.721.8442,420,1408,CLASSIC,1,246,114,78,555,145,0,-1,53,7,119,35,126,154,777,115,432,799,59,50,800,40,1,True
KR_7889063337,15.21.721.8442,420,1752,CLASSIC,0,119,55,-1,7,85,1,119,246,10,60,114,19,517,799,202,89,79,11,134,51,25,0,True
KR_7889139947,15.21.721.8442,420,1496,CLASSIC,0,64,107,498,7,246,1,245,799,120,240,11,14,5,105,136,111,126,24,134,236,40,0,True
KR_7889229403,15.21.721.8442,420,1483,CLASSIC,0,10,24,120,799,555,1,-1,246,517,61,39,157,62,134,81,43,421,11,131,429,518,0,True
KR_7889302752,15.21.721.8442,420,1191,CLASSIC,0,64,107,114,555,246,1,804,30,517,60,8,68,120,61,81,526,41,5,126,115,12,0,True
KR_7889406755,15.21.721.8442,420,1234,CLASSIC,0,10,11,55,107,85,1,-1,64,30,12,246,19,59,13,236,555,68,238,910,804,497,0,True
KR_7889594187,15.21.721.8442,420,1992,CLASSIC,1,-1,234,246,134,69,0,69,517,555,30,7,126,64,3,523,12,799,62,163,18,497,1,True
KR_7889795457,15.21.721.8442,420,1641,CLASSIC,1,78,81,246,555,107,0,62,-1,246,555,114,24,64,69,145,497,897,5,13,804,117,1,True
KR_7889856742,15.21.721.8442,420,1537,CLASSIC,0,142,246,64,24,119,1,122,61,555,7,246,14,48,163,145,111,887,80,893,81,201,0,True
KR_7889879159,15.21.721.8442,420,1242,CLASSIC,0,114,517,104,246,555,1,142,126,555,55,85,14,234,268,29,117,122,64,61,145,12,0,True
KR_7889894773,15.21.721.8442,420,1748,CLASSIC,1,-1,64,24,246,60,0,246,64,517,39,7,421,11,126,30,12,897,120,893,202,78,1,True
KR_7889906695,15.21.721.8442,420,1139,CLASSIC,1,76,55,68,119,64,0,64,555,804,114,246,24,30,126,145,12,14,131,157,221,497,1,True
KR_7889944364,15.21.721.8442,420,1620,CLASSIC,1,246,555,120,39,-1,0,157,104,246,122,804,897,254,13,81,497,107,76,4,145,78,1,True
KR_7889956599,15.21.721.8442,420,1566,CLASSIC,1,119,246,-1,11,107,0,246,39,76,11,30,78,517,157,145,12,24,80,61,804,44,1,True
KR_7889976965,15.21.721.8442,420,1239,CLASSIC,1,518,78,555,64,114,0,104,246,122,121,55,897,5,61,81,201,887,517,126,804,526,1,True
KR_7890233498,15.21.721.8442,420,910,CLASSIC,1,78,39,-1,-1,246,0,799,11,246,107,78,421,517,84,145,526,14,234,1,804,201,1,True
KR_7890239965,15.21.721.8442,420,1117,CLASSIC,1,119,-1,-1,107,246,0,122,107,201,78,11,14,5,61,804,555,799,64,13,42,497,1,True
KR_7890288103,15.21.721.8442,420,1568,CLASSIC,0,-1,-1,30,78,11,1,121,107,64,246,24,14,5,13,804,432,421,200,163,221,12,0,True
KR_7890298915,15.21.721.8442,420,1124,CLASSIC,0,78,107,119,122,555,1,107,11,119,799,24,68,246,112,21,526,893,64,134,804,12,0,True
KR_7890368203,15.21.721.8442,420,1083,CLASSIC,1,30,202,64,12,114,0,11,-1,24,-1,61,799,246,14,115,78,777,517,13,804,53,1,True
KR_7890468248,15.21.721.8442,420,1642,CLASSIC,1,30,126,24,107,7,0,115,107,78,68,246,777,5,163,81,432,84,64,61,804,80,1,True
KR_7890550889,15.21.721.8442,420,1729,CLASSIC,1,804,142,122,107,111,0,142,246,51,-1,114,799,64,13,115,78,126,11,3,42,89,1,True
KR_7890792294,15.21.721.8442,420,1368,CLASSIC,1,60,74,107,119,142,0,126,134,60,119,78,150,246,13,15,412,897,64,112,18,497,1,True
KR_7890921523,15.21.721.8442,420,1628,CLASSIC,0,81,246,-1,61,114,1,30,555,23,142,64,897,950,13,45,12,150,121,893,202,78,0,True
KR_7890946864,15.21.721.8442,420,1807,CLASSIC,0,142,201,23,78,555,1,107,11,246,126,85,799,59,61,119,526,24,517,134,42,497,0,True
KR_7890983409,15.21.721.8442,420,1809,CLASSIC,0,517,246,133,85,126,1,142,114,246,555,517,24,80,3,804,497,897,104,61,42,26,0,True
KR_7891169219,15.21.721.8442,420,1497,CLASSIC,1,35,126,61,11,51,0,246,22,555,432,85,24,234,8,236,201,36,517,4,145,111,1,True
KR_7891202955,15.21.721.8442,420,1695,CLASSIC,1,11,107,35,-1,51,0,432,517,107,78,85,14,246,711,81,7,122,64,103,236,497,1,True
KR_7891221841,15.21.721.8442,420,1525,CLASSIC,0,-1,78,61,517,81,1,30,-1,201,122,246,126,76,910,804,89,897,60,42,119,80,0,True
KR_7891265919,15.21.721.8442,420,1803,CLASSIC,1,13,-1,-1,111,-1,0,107,122,201,64,246,897,59,134,42,800,799,5,4,119,7,1,True
KR_7891305620,15.21.721.8442,420,1606,CLASSIC,0,799,246,-1,11,64,1,517,39,-1,78,246,80,76,61,21,526,126,234,4,236,201,0,True
KR_7891336167,15.21.721.8442,420,912,CLASSIC,0,78,58,10,30,201,1,432,107,246,114,11,897,64,517,119,111,799,5,163,145,12,0,True
KR_7891372262,15.21.721.8442,420,1986,CLASSIC,0,107,39,799,134,10,1,432,799,64,24,107,58,246,4,236,78,92,76,13,145,111,0,True
KR_7891374536,15.21.721.8442,420,1800,CLASSIC,0,246,114,555,30,55,1,126,246,107,7,85,897,517,163,145,12,10,64,13,804,78,0,True
KR_7891413866,15.21.721.8442,420,1763,CLASSIC,1,55,64,145,-1,-1,0,517,246,24,64,497,8,121,84,235,89,39,11,13,21,555,1,True
KR_7891447219,15.21.721.8442,420,1605,CLASSIC,0,11,-1,10,107,64,1,7,246,799,61,555,150,517,13,202,432,516,5,163,804,78,0,True
KR_7891547224,15.21.721.8442,420,920,CLASSIC,0,145,24,107,-1,78,1,107,122,142,119,24,777,517,64,221,111,164,246,84,222,53,0,True
KR_7891618129,15.21.721.8442,420,1579,CLASSIC,1,804,150,55,555,142,0,240,78,107,61,3,421,246,13,236,111,799,517,7,51,201,1,True
KR_7891686597,15.21.721.8442,420,1460,CLASSIC,1,24,11,7,555,246,0,24,7,114,555,64,887,203,517,81,57,799,200,13,145,78,1,True
KR_7891746213,15.21.721.8442,420,1851,CLASSIC,1,119,-1,27,142,-1,0,10,13,78,30,555,68,238,126,22,888,799,107,893,145,53,1,True
KR_7891772609,15.21.721.8442,420,1531,CLASSIC,1,30,799,8,107,119,0,107,246,78,119,7,41,64,893,145,518,68,59,517,42,12,1,True
KR_7891803057,15.21.721.8442,420,914,CLASSIC,1,30,799,555,11,142,0,7,61,517,246,22,68,107,112,81,432,887,5,13,804,111,1,True
KR_7891821961,15.21.721.8442,420,1566,CLASSIC,1,7,246,107,245,799,0,122,246,555,432,24,68,59,61,221,497,897,11,84,145,201,1,True
KR_7891910200,15.21.721.8442,420,1928,CLASSIC,1,246,24,78,142,35,0,157,43,78,517,246,777,876,126,804,201,897,2,61,119,497,1,True
KR_7892048620,15.21.721.8442,420,1833,CLASSIC,1,4,35,58,119,61,0,60,17,246,804,-1,5,517,42,145,111,799,20,142,202,555,1,True
KR_7892086044,15.21.721.8442,420,1735,CLASSIC,1,60,119,107,78,7,0,119,114,64,910,555,799,246,134,236,497,58,76,126,804,117,1,True
KR_7892123123,15.21.721.8442,420,1110,CLASSIC,1,64,17,432,119,-1,0,64,-1,145,126,4,950,246,13,42,53,69,245,777,804,555,1,True
KR_7892128221,15.21.721.8442,420,1706,CLASSIC,1,893,126,24,555,69,0,246,-1,107,-1,-1,13,203,897,804,43,164,76,80,145,518,1,True
